"survey_id","date","flow","weather","turbidity","start_time","end_time","section_name","units_covered","unit","count","size_class","est_size","substrate","instream_cover","overhead_cover","hydrology","water_depth_m","run","tagged","clipped","location","survey_type","section_type","species","fork_length","bank_distance","unit_type","visibility","section_number","temperature"
514,2020-06-23,1240,"clear",0,12:50:00,13:40:00,"Robinson Riffle","169 170 171 173 174 175","171",5,NA,80,234,"BCD",0,"riffle edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,9,17.5
515,2020-06-24,1240,"clear",0,09:00:00,10:00:00,"Gateway Riffle","221 225 226 228 229","221",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,12,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","189",5,NA,80,234,"BCD",1,"riffle edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","189",15,NA,70,234,"BCD",1,"riffle edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","185",2,NA,100,34,"BE",1,"glide",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","189",30,NA,80,25,"BC",0,"pool",2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","189",4,NA,100,24,"A",0,"pool",1.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","185",3,NA,100,34,"BC",1,"pool",0.8,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","185",18,NA,80,34,"BC",1,"pool",0.8,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","185",16,NA,90,34,"BC",1,"pool",0.8,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","189",40,NA,80,23,"BCD",1,"pool",2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","189",10,NA,100,23,"BCD",1,"pool",2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","189",5,NA,60,23,"BCD",1,"pool",2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","189",10,NA,80,234,"A",0,"glide",0.8,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","189",10,NA,90,234,"BCD",1,"riffle edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","189",10,NA,80,234,"BCD",1,"riffle edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","189",4,NA,60,234,"BCD",1,"riffle edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
516,2020-06-24,1240,"clear",0,10:59:00,11:55:00,"Steep Riffle","189 185","189",3,NA,70,34,"BC",1,"riffle",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,16.5
517,2020-06-24,1240,"clear",0,12:50:00,13:35:00,"Eye Riffle","210 216 215A/B","210",1,NA,130,234,"BDE",1,"glide edgewater",1.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,18.5
517,2020-06-24,1240,"clear",0,12:50:00,13:35:00,"Eye Riffle","210 216 215A/B","210",14,NA,80,234,"BDE",1,"glide edgewater",0.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,18.5
517,2020-06-24,1240,"clear",0,12:50:00,13:35:00,"Eye Riffle","210 216 215A/B","210",17,NA,60,234,"BDE",1,"glide edgewater",0.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,18.5
517,2020-06-24,1240,"clear",0,12:50:00,13:35:00,"Eye Riffle","210 216 215A/B","210",8,NA,90,234,"BDE",1,"glide edgewater",0.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,18.5
517,2020-06-24,1240,"clear",0,12:50:00,13:35:00,"Eye Riffle","210 216 215A/B","210",3,NA,100,234,"BDE",1,"glide edgewater",0.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,18.5
517,2020-06-24,1240,"clear",0,12:50:00,13:35:00,"Eye Riffle","210 216 215A/B","215A",5,NA,80,2345,"A",1,"pool",0.8,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,18.5
517,2020-06-24,1240,"clear",0,12:50:00,13:35:00,"Eye Riffle","210 216 215A/B","216",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,18.5
519,2020-06-26,3310,"clear and hot",0,10:20:00,10:52:00,"G95","323A/B","323A",1,NA,60,234,"BE",1,"glide edgewater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,14,19
527,2020-07-20,1250,"clear",0,09:22:00,09:45:00,"Hatchery Riffle",NA,"19",1,NA,700,45,"BD",1,"glide edgewater",1,"unknown",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,11.5
527,2020-07-20,1250,"clear",0,09:22:00,09:45:00,"Hatchery Riffle",NA,"24",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,11.5
527,2020-07-20,1250,"clear",0,09:22:00,09:45:00,"Hatchery Riffle",NA,"25",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,11.5
528,2020-07-20,1250,"clear",0,10:00:00,10:30:00,"Auditorium Riffle","29 30 31 32","30",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,16.5
528,2020-07-20,1250,"clear",0,10:00:00,10:30:00,"Auditorium Riffle","29 30 31 32","31",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,16.5
528,2020-07-20,1250,"clear",0,10:00:00,10:30:00,"Auditorium Riffle","29 30 31 32","29",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,16.5
528,2020-07-20,1250,"clear",0,10:00:00,10:30:00,"Auditorium Riffle","29 30 31 32","30",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,16.5
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",10,NA,100,25,"CDE",1,"glide",0.7,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",50,NA,60,25,"CDE",1,"glide",0.7,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",50,NA,80,25,"CDE",1,"glide",0.7,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",10,NA,50,23,"BCE",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",30,NA,70,23,"BCE",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",20,NA,80,23,"BCE",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",3,NA,60,23,"BCE",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",3,NA,60,2,"BE",0,"glide",0.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",2,NA,60,34,"D",1,"glide",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",5,NA,50,34,"BD",1,"glide",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",15,NA,60,34,"BD",1,"glide",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",3,NA,70,34,"BD",1,"glide",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",4,NA,60,34,"D",1,"glide edgewater",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",4,NA,80,34,"D",1,"glide edgewater",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",2,NA,60,23,"BDE",1,"glide edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",3,NA,80,23,"BDE",1,"glide edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",3,NA,70,23,"BE",0,"glide edgewater",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",25,NA,60,23,"BDE",1,"glide edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",20,NA,70,23,"BDE",1,"glide edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",15,NA,50,23,"BDE",1,"glide edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",90,NA,65,13,"BDE",2,"glide edgewater",0.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",20,NA,80,13,"BDE",2,"glide edgewater",0.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",2,NA,100,13,"BDE",2,"glide edgewater",0.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",1,NA,140,13,"BDE",2,"glide edgewater",0.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",60,NA,80,234,"BEF",1,"glide edgewater",0.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",50,NA,100,234,"BEF",1,"glide edgewater",0.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
529,2020-07-20,1450,"clear",0,12:13:00,13:20:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",2,NA,60,23,"A",0,"glide edgewater",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
530,2020-07-20,0,"clear",0,14:14:00,14:30:00,"Bedrock Park Riffle","55 56","56",15,NA,80,234,"E",0,"glide edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,5,19
531,2020-07-21,1250,"clear",0,09:21:00,09:57:00,"Trailer Park Riffle","96 97 98","97",1,NA,500,45,"A",0,"glide",1.8,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,6,14
532,2020-07-21,1100,"clear",0,10:15:00,10:45:00,"Matthews Riffle","103 104 105","105",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,7,15
532,2020-07-21,1100,"clear",0,10:15:00,10:45:00,"Matthews Riffle","103 104 105","104",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,7,15
534,2020-07-21,1100,"clear",0,12:40:00,13:25:00,"Robinson Riffle","173 169 170 175","175",10,NA,80,34,"BDE",1,"riffle edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,9,16.5
534,2020-07-21,1100,"clear",0,12:40:00,13:25:00,"Robinson Riffle","173 169 170 175","175",3,NA,70,34,"BDE",1,"riffle edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,9,16.5
534,2020-07-21,1100,"clear",0,12:40:00,13:25:00,"Robinson Riffle","173 169 170 175","175",2,NA,95,34,"BDE",1,"riffle edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,9,16.5
534,2020-07-21,1100,"clear",0,12:40:00,13:25:00,"Robinson Riffle","173 169 170 175","171",4,NA,75,1234,"BDE",1,"glide edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,9,16.5
535,2020-07-22,950,"clear",0,09:30:00,10:02:00,"Gateway Riffle","221 226 225 228 229","225",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,12,16
535,2020-07-22,950,"clear",0,09:30:00,10:02:00,"Gateway Riffle","221 226 225 228 229","226",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,12,16
536,2020-07-22,950,"clear",0,10:50:00,NA,"Eye Riffle","215A/B 216 210","215A",1,NA,100,24,"BCD",1,"riffle edgewater",0.7,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,15.8
536,2020-07-22,950,"clear",0,10:50:00,NA,"Eye Riffle","215A/B 216 210","215A",3,NA,75,24,"BCD",1,"riffle edgewater",0.7,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,15.8
536,2020-07-22,950,"clear",0,10:50:00,NA,"Eye Riffle","215A/B 216 210","216",5,NA,200,456,"A",0,"riffle",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,15.8
536,2020-07-22,950,"clear",0,10:50:00,NA,"Eye Riffle","215A/B 216 210","216",2,NA,250,456,"A",0,"riffle",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,11,15.8
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","185",2,NA,100,34,"BC",2,"glide edgewater",1.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","185",3,NA,90,34,"BC",2,"glide edgewater",1.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",1,NA,80,345,"D",1,"glide edgewater",1.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",1,NA,60,345,"D",1,"glide edgewater",1.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",2,NA,70,345,"CD",1,"glide edgewater",1.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",8,NA,80,345,"CD",1,"glide edgewater",1.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","185",1,NA,90,34,"A",0,"glide edgewater",1.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",7,NA,70,345,"B",0,"riffle",0.6,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",8,NA,70,23,"BCD",1,"riffle edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",4,NA,100,23,"BCD",1,"riffle edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",3,NA,80,345,"BD",1,"riffle edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",1,NA,110,345,"BD",1,"riffle edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",3,NA,100,45,"A",0,"riffle",0.1,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",7,NA,80,345,"C",1,"riffle",0.7,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",2,NA,50,345,"C",1,"riffle",0.7,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",1,NA,80,2345,"A",0,"riffle",0.2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
537,2020-07-22,950,"clear",0,12:32:00,13:37:00,"Steep Riffle","185 189","189",1,NA,700,234,"A",0,"pool",2,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10,17
538,2020-07-22,0,"clear",0,13:57:00,14:18:00,"Vance Riffle",NA,"266",1,NA,95,45,"C",1,"riffle edgewater",0.7,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,13,19
541,2020-07-23,3010,"clear",0,13:00:00,13:25:00,"Goose Riffle","408","408",1,NA,120,234,"BC",0,"riffle",1,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,16,20
541,2020-07-23,3010,"clear",0,13:00:00,13:25:00,"Goose Riffle","408","408",1,NA,80,234,"BC",0,"riffle",1,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,16,20
546,2020-08-10,1550,"clear and hot",0,09:40:00,11:30:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",1,NA,100,234,"A",2,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
546,2020-08-10,1550,"clear and hot",0,09:40:00,11:30:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",1,NA,120,12,"E",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
546,2020-08-10,1550,"clear and hot",0,09:40:00,11:30:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",3,NA,100,234,"E",1,"glide",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
546,2020-08-10,1550,"clear and hot",0,09:40:00,11:30:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",2,NA,120,2345,"E",1,"glide",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
546,2020-08-10,1550,"clear and hot",0,09:40:00,11:30:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",4,NA,100,256,"BCEF",1,"glide edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
546,2020-08-10,1550,"clear and hot",0,09:40:00,11:30:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",1,NA,90,256,"BCEF",1,"glide edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
546,2020-08-10,1550,"clear and hot",0,09:40:00,11:30:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",1,NA,65,1234,"BCDE",1,"glide edgewater",0.35,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
546,2020-08-10,1550,"clear and hot",0,09:40:00,11:30:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",3,NA,65,234,"BDE",1,"glide edgewater",0.4,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
546,2020-08-10,1550,"clear and hot",0,09:40:00,11:30:00,"Hatchery Ditch and Mo's Ditch","33 26 28","26",2,NA,70,234,"BCDEF",13,"riffle edgewater",0.3,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
546,2020-08-10,1550,"clear and hot",0,09:40:00,11:30:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",20,NA,90,12,"CDE",1,"glide edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
546,2020-08-10,1550,"clear and hot",0,09:40:00,11:30:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",15,NA,110,12,"CDE",1,"glide edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
546,2020-08-10,1550,"clear and hot",0,09:40:00,11:30:00,"Hatchery Ditch and Mo's Ditch","33 26 28","33",20,NA,100,12,"CDE",1,"glide edgewater",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
547,2020-08-10,1550,"clear",0,12:10:00,12:50:00,"Hatchery Riffle","19 23 24 25","19",1,NA,750,3456,"A",0,"riffle",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,14
547,2020-08-10,1550,"clear",0,12:10:00,12:50:00,"Hatchery Riffle","19 23 24 25","19",1,NA,650,3456,"A",0,"riffle",0.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,14
547,2020-08-10,1550,"clear",0,12:10:00,12:50:00,"Hatchery Riffle","19 23 24 25","25",2,NA,400,456,"C",0,"glide",1.9,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,14
547,2020-08-10,1550,"clear",0,12:10:00,12:50:00,"Hatchery Riffle","19 23 24 25","24",6,NA,550,45,"A",0,"glide",1.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,14
548,2020-08-10,1550,"clear",0,12:55:00,13:10:00,"Auditorium Riffle","29 30 31 32","31",2,NA,480,456,"A",0,"riffle",1,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,14.5
548,2020-08-10,1550,"clear",0,12:55:00,13:10:00,"Auditorium Riffle","29 30 31 32","32",1,NA,500,456,"C",2,"riffle",1,"unknown",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,4,14.5
548,2020-08-10,1550,"clear",0,12:55:00,13:10:00,"Auditorium Riffle","29 30 31 32","29",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,14.5
548,2020-08-10,1550,"clear",0,12:55:00,13:10:00,"Auditorium Riffle","29 30 31 32","31",1,NA,350,34,"A",0,"riffle",1.5,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4,14.5
549,2020-08-10,1550,"clear",0,13:58:00,14:15:00,"Bedrock Park Riffle","55 56","55",0,NA,NA,NA,NA,NA,NA,NA,"unknown",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,5,15
